country,city,headline,price_value,currency,review_score,review_count,location_city,source_url,scraped_at_utc,city_key
Iceland,Akureyri,Hlidarfjall Akureyri,104.0,$,4.3,52,Akureyri,https://www.tripadvisor.com/Attraction_Review-g189954-d2385299-Reviews-Hlidarfjall_Akureyri-Akureyri_Northeast_Region.html,2026-02-21T18:43:22.937706,Akureyri
Iceland,Akureyri,Laufás Heritage Site and Museum,127.0,$,4.6,199,Akureyri,https://www.tripadvisor.com/Attraction_Review-g189954-d2432058-Reviews-Laufas_Heritage_Site_and_Museum-Akureyri_Northeast_Region.html,2026-02-21T18:43:34.610347,Akureyri
Iceland,Akureyri,Lake Mývatn and Powerful Dettifoss Day Tour from Akureyri,408.48,$,5.0,36,Akureyri,https://www.tripadvisor.com/AttractionProductReview-g189954-d11471247-Lake_Myvatn_and_Powerful_Dettifoss_Day_Tour_from_Akureyri-Akureyri_Northeast_Regio.html,2026-02-21T18:43:47.339190,Akureyri
Iceland,Akureyri,Lake Myvatn Day Tour and Godafoss Waterfall for Cruise Ships from Akureyri Port,204.24,$,4.6,133,Akureyri,https://www.tripadvisor.com/AttractionProductReview-g189954-d16804379-Lake_Myvatn_Day_Tour_and_Godafoss_Waterfall_for_Cruise_Ships_from_Akureyri_Port-Ak.html,2026-02-21T18:43:59.648710,Akureyri
Iceland,Akureyri,The Transportation Museum at Ystafell,209.0,$,5.0,88,Akureyri,https://www.tripadvisor.com/Attraction_Review-g189963-d7082072-Reviews-The_Transportation_Museum_at_Ystafell-Husavik_Northeast_Region.html,2026-02-21T18:44:12.378239,Akureyri
Iceland,Akureyri,Viking Rafting,187.0,$,5.0,1403,Akureyri,https://www.tripadvisor.com/Attraction_Review-g189954-d4174151-Reviews-Viking_Rafting-Akureyri_Northeast_Region.html,2026-02-21T18:44:23.890334,Akureyri
Iceland,Akureyri,Crane Beach,48.0,$,4.6,579,Akureyri,https://www.tripadvisor.com/Attraction_Review-g41626-d482304-Reviews-Crane_Beach-Ipswich_Massachusetts.html,2026-02-21T18:44:36.257778,Akureyri
Iceland,Akureyri,Aldeyjarfoss,494.0,$,4.7,63,Akureyri,https://www.tripadvisor.com/Attraction_Review-g315845-d7075805-Reviews-Aldeyjarfoss-Lake_Myvatn_Northeast_Region.html,2026-02-21T18:44:48.741605,Akureyri
Iceland,Akureyri,Brunir Horse,161.0,$,4.9,15,Akureyri,https://www.tripadvisor.com/Attraction_Review-g189954-d13792551-Reviews-Brunir_Horse-Akureyri_Northeast_Region.html,2026-02-21T18:45:01.027608,Akureyri
Iceland,Akureyri,Sandbox VR Oakbrook,40.0,$,2.5,11,Akureyri,https://www.tripadvisor.com/Attraction_Review-g36468-d20378534-Reviews-Sandbox_VR_Oakbrook-Oak_Brook_DuPage_County_Illinois.html,2026-02-21T18:45:12.791540,Akureyri
Iceland,Akureyri,Diamond Circle Day Tour from Akureyri,324.38,$,4.8,11,Akureyri,https://www.tripadvisor.com/AttractionProductReview-g189954-d19806908-Diamond_Circle_Day_Tour_from_Akureyri-Akureyri_Northeast_Region.html,2026-02-21T18:45:24.570623,Akureyri
Iceland,Akureyri,Private Transfer Bangkok - Koh Kood Island,114.08,$,4.0,12,Akureyri,https://www.tripadvisor.com/AttractionProductReview-g293916-d17533715-Private_Transfer_Bangkok_Koh_Kood_Island-Bangkok.html,2026-02-21T18:45:36.280748,Akureyri
Iceland,Akureyri,Self-Guided Audio Driving Tour in Black Hills and Mt Rushmore,29.99,$,4.3,81,Akureyri,https://www.tripadvisor.com/AttractionProductReview-g60523-d23986512-Self_Guided_Audio_Driving_Tour_in_Black_Hills_and_Mt_Rushmore-Moorcroft_Wyoming.html,2026-02-21T18:45:47.284176,Akureyri
Iceland,Akureyri,Premium 4x4 Diamond Circle Tour,384.45,$,4.7,3,Akureyri,https://www.tripadvisor.com/AttractionProductReview-g189954-d25236485-Premium_4x4_Diamond_Circle_Tour-Akureyri_Northeast_Region.html,2026-02-21T18:45:59.798022,Akureyri
Iceland,Akureyri,Námafjall Hverir,171.0,$,4.5,2060,Akureyri,https://www.tripadvisor.com/Attraction_Review-g315845-d3767545-Reviews-Namafjall_Hverir-Lake_Myvatn_Northeast_Region.html,2026-02-21T18:46:12.137664,Akureyri
Iceland,Akureyri,Goðafoss Waterfall from Akureyri Port,114.13,$,4.9,58,Akureyri,https://www.tripadvisor.com/AttractionProductReview-g189954-d27116820-Gooafoss_Waterfall_from_Akureyri_Port-Akureyri_Northeast_Region.html,2026-02-21T18:46:25.381644,Akureyri
Iceland,Akureyri,Godafoss,171.0,$,4.7,2155,Akureyri,https://www.tripadvisor.com/Attraction_Review-g189954-d283481-Reviews-Godafoss-Akureyri_Northeast_Region.html,2026-02-21T18:46:38.354616,Akureyri
Iceland,Akureyri,Nortour Iceland Ehf,170.43,$,4.9,11,Akureyri,https://www.tripadvisor.com/Attraction_Review-g189954-d27927546-Reviews-Nortour_Iceland_Ehf-Akureyri_Northeast_Region.html,2026-02-21T18:46:49.120536,Akureyri
Iceland,Akureyri,Godafoss and the Forest Lagoon,222.26,$,5.0,2,Akureyri,https://www.tripadvisor.com/AttractionProductReview-g189954-d28594475-Godafoss_and_the_Forest_Lagoon-Akureyri_Northeast_Region.html,2026-02-21T18:47:02.243893,Akureyri
Iceland,Akureyri,Winter Combo Godafoss Christmas House and The Forest Lagoon,160.99,$,5.0,8,Akureyri,https://www.tripadvisor.com/AttractionProductReview-g189954-d28294592-Winter_Combo_Godafoss_Christmas_House_and_The_Forest_Lagoon-Akureyri_Northeast_Reg.html,2026-02-21T18:47:15.685591,Akureyri
Iceland,Akureyri,Steps Beach,50.0,$,4.7,83,Akureyri,https://www.tripadvisor.com/Attraction_Review-g264369-d12218687-Reviews-Steps_Beach-Rincon_Puerto_Rico.html,2026-02-21T18:47:27.680585,Akureyri
Iceland,Akureyri,Goðafoss Waterfall & Forest Lagoon from Akureyri Port,216.25,$,4.9,52,Akureyri,https://www.tripadvisor.com/AttractionProductReview-g189954-d25185739-Gooafoss_Waterfall_Forest_Lagoon_from_Akureyri_Port-Akureyri_Northeast_Region.html,2026-02-21T18:47:38.960172,Akureyri
Iceland,Akureyri,Akureyrarkirkja,,,3.9,436,Akureyri,https://www.tripadvisor.com/Attraction_Review-g189954-d6840591-Reviews-Akureyrarkirkja-Akureyri_Northeast_Region.html,2026-02-21T18:47:50.302397,Akureyri
Iceland,Akureyri,Bruggsmidjan Kaldi Brewery,90.0,$,4.9,29,Akureyri,https://www.tripadvisor.com/Attraction_Review-g1184954-d10175255-Reviews-Bruggsmidjan_Kaldi_Brewery-Dalvik_Northeast_Region.html,2026-02-21T18:48:00.919958,Akureyri
Iceland,Egilsstadir,Mothman Statue,27.0,$,4.5,88,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g2192719-d2180515-Reviews-Mothman_Statue-Point_Pleasant_Clermont_County_Ohio.html,2026-02-21T18:48:50.373859,Egilsstadir
Iceland,Egilsstadir,Corsica Ferries,49.0,$,2.0,5784,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g187141-d8492578-Reviews-Corsica_Ferries-Bastia_Haute_Corse_Corsica.html,2026-02-21T18:49:02.144650,Egilsstadir
Iceland,Egilsstadir,Stuðlagil Canyon & Highland Circle with a Local Guide,404.0,$,5.0,1,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g189972-d29908149-Stuolagil_Canyon_Highland_Circle_with_a_Local_Guide-Seydisfjordur_East_Region.html,2026-02-21T18:49:14.066167,Egilsstadir
Iceland,Egilsstadir,Tour from Djúpivogur: Stokksnes-Vestrahorn-Höfn(lunch)-viewpoint,264.31,$,4.2,5,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g315846-d27926269-Tour_from_Djupivogur_Stokksnes_Vestrahorn_Hofn_lunch_viewpoint-Djupivogur_East_Reg.html,2026-02-21T18:49:26.774025,Egilsstadir
Iceland,Egilsstadir,Petar Boats,54.01,$,4.7,500,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g304080-d14895904-Reviews-Petar_Boats-Herceg_Novi_Herceg_Novi_Municipality.html,2026-02-21T18:49:38.474302,Egilsstadir
Iceland,Egilsstadir,Skálanes,214.0,$,4.2,10,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g189972-d15021408-Reviews-Skalanes-Seydisfjordur_East_Region.html,2026-02-21T18:49:50.022907,Egilsstadir
Iceland,Egilsstadir,Icelandic Wartime Museum,,,4.3,28,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g1106218-d4045433-Reviews-Icelandic_Wartime_Museum-Reydarfjordur_East_Region.html,2026-02-21T18:50:02.179117,Egilsstadir
Iceland,Egilsstadir,Waterfall Circle,214.0,$,4.6,13,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g1096229-d14131997-Reviews-Waterfall_Circle-Hallormsstadur_Egilsstadir_East_Region.html,2026-02-21T18:50:13.409959,Egilsstadir
Iceland,Egilsstadir,Folaldafoss Waterfall,214.0,$,4.1,14,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g12565317-d12685523-Reviews-Folaldafoss_Waterfall-Sledbrjotur_East_Region.html,2026-02-21T18:50:24.042109,Egilsstadir
Iceland,Egilsstadir,Makadi Water World,64.0,$,4.6,1014,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g297549-d2324325-Reviews-Makadi_Water_World-Hurghada_Red_Sea_and_Sinai.html,2026-02-21T18:50:36.112801,Egilsstadir
Iceland,Egilsstadir,Moet Et Chandon,538.91,$,4.3,2136,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g187136-d33200628-Reviews-Moet_Et_Chandon-Epernay_Marne_Grand_Est.html,2026-02-21T18:50:47.828935,Egilsstadir
Iceland,Egilsstadir,Lagarfljot,214.0,$,4.2,45,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g315847-d8783296-Reviews-Lagarfljot-Egilsstadir_East_Region.html,2026-02-21T18:50:59.414151,Egilsstadir
Iceland,Egilsstadir,Doha Bus,56.0,$,4.5,996,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g294009-d6215547-Reviews-Doha_Bus-Doha.html,2026-02-21T18:51:11.005991,Egilsstadir
Iceland,Egilsstadir,1 Hour Iceland Nature and Wildlife RIB Small Group Guided Safari,160.0,$,4.8,58,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g3226240-d26397474-1_Hour_Iceland_Nature_and_Wildlife_RIB_Small_Group_Guided_Safari-Borgarfjordur_Ey.html,2026-02-21T18:51:22.953592,Egilsstadir
Iceland,Egilsstadir,Borgarfjörður Eystri Puffin Tour from Seyðisfjörður Port,350.0,$,4.5,2,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g189972-d33282467-Borgarfjorour_Eystri_Puffin_Tour_from_Seyoisfjorour_Port-Seydisfjordur_East_Region.html,2026-02-21T18:51:35.004218,Egilsstadir
Iceland,Egilsstadir,Houston Hollow Heart Hauntings Ghost Tour,26.0,$,4.6,47,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g56003-d25062687-Houston_Hollow_Heart_Hauntings_Ghost_Tour-Houston_Texas.html,2026-02-21T18:51:48.383617,Egilsstadir
Iceland,Egilsstadir,Tvisongur,214.0,$,3.9,36,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g189972-d12882428-Reviews-Tvisongur-Seydisfjordur_East_Region.html,2026-02-21T18:51:59.642003,Egilsstadir
Iceland,Egilsstadir,Sehir Hatlari Cruise,9.6,$,4.3,266,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g293974-d2227821-Reviews-Sehir_Hatlari_Cruise-Istanbul.html,2026-02-21T18:52:11.736478,Egilsstadir
Iceland,Egilsstadir,Borgarfjaroarhofn,160.0,$,4.8,139,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g3226240-d17752525-Reviews-Borgarfjaroarhofn-Borgarfjordur_Eystri_East_Region.html,2026-02-21T18:52:24.175527,Egilsstadir
Iceland,Egilsstadir,Bora Bora Pearl Farm - Dive for it,199.0,$,5.0,205,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g311415-d27728242-Reviews-Bora_Bora_Pearl_Farm_Dive_for_it-Bora_Bora_Society_Islands.html,2026-02-21T18:52:35.937201,Egilsstadir
Iceland,Egilsstadir,Sightseeing Day Sail around Boston Harbor,66.54,$,4.7,183,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g60745-d12649142-Sightseeing_Day_Sail_around_Boston_Harbor-Boston_Massachusetts.html,2026-02-21T18:52:47.089320,Egilsstadir
Iceland,Egilsstadir,Full Day Stuðlagil Canyon and Reindeer Park Guided Tour,369.0,$,5.0,0,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g189972-d29017099-Full_Day_Stuolagil_Canyon_and_Reindeer_Park_Guided_Tour-Seydisfjordur_East_Region.html,2026-02-21T18:52:59.121944,Egilsstadir
Iceland,Egilsstadir,A Highway 49 Drive: A Self-Guided Audio Tour from Auburn to Placerville,14.99,$,4.3,11,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g29120-d24129263-A_Highway_49_Drive_A_Self_Guided_Audio_Tour_from_Auburn_to_Placerville-Auburn_Place.html,2026-02-21T18:53:11.182814,Egilsstadir
Iceland,Egilsstadir,Studlagil Canyon Explorer Private Tour from Seydisfjorour,2020.0,$,4.5,0,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g189972-d33283637-Studlagil_Canyon_Explorer_Private_Tour_from_Seydisfjorour-Seydisfjordur_East_Regio.html,2026-02-21T18:53:23.993550,Egilsstadir
Iceland,Egilsstadir,Vök Baths Admission Ticket,61.27,$,4.4,192,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g15319700-d15885527-Vok_Baths_Admission_Ticket-Fellabaer_East_Region.html,2026-02-21T18:53:36.002700,Egilsstadir
Iceland,Egilsstadir,Leavenworth Snow Train,195.0,$,2.6,12,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g60878-d9455962-Reviews-Leavenworth_Snow_Train-Seattle_Washington.html,2026-02-21T18:53:49.299898,Egilsstadir
Iceland,Egilsstadir,Vök Baths,62.0,$,4.4,237,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g315847-d15851216-Reviews-Vok_Baths-Egilsstadir_East_Region.html,2026-02-21T18:54:01.095755,Egilsstadir
Iceland,Egilsstadir,Franklin Park Conservatory and Botanical Gardens,24.0,$,4.7,1723,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g50226-d269061-Reviews-Franklin_Park_Conservatory_and_Botanical_Gardens-Columbus_Ohio.html,2026-02-21T18:54:14.447973,Egilsstadir
Iceland,Egilsstadir,Extreme Sledding in Breckenridge: Country Boy Mine,109.0,$,4.9,86,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g33327-d23141523-Extreme_Sledding_in_Breckenridge_Country_Boy_Mine-Breckenridge_Colorado.html,2026-02-21T18:54:26.986713,Egilsstadir
Iceland,Egilsstadir,Hólmanes Nature Reserve,87.0,$,4.6,5,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g608870-d13569983-Reviews-Holmanes_Nature_Reserve-Eskifjordur_East_Region.html,2026-02-21T18:54:39.805474,Egilsstadir
Iceland,Egilsstadir,Stuðlagil Canyon and Vök Baths Day Tour,409.0,$,5.0,13,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g189972-d24150806-Stuolagil_Canyon_and_Vok_Baths_Day_Tour-Seydisfjordur_East_Region.html,2026-02-21T18:54:51.904458,Egilsstadir
Iceland,Egilsstadir,Private Puffin Encounter from Port of Seydisfjordur,425.2,$,5.0,1,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g608878-d33023327-Private_Puffin_Encounter_from_Port_of_Seydisfjordur-Neskaupstadur_East_Region.html,2026-02-21T18:55:04.963108,Egilsstadir
Iceland,Egilsstadir,Puffin Watching and Gufufoss Waterfall Tour from Seydisfjordur,214.0,$,4.1,14,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g189972-d33060326-Puffin_Watching_and_Gufufoss_Waterfall_Tour_from_Seydisfjordur-Seydisfjordur_East_.html,2026-02-21T18:55:18.624358,Egilsstadir
Iceland,Egilsstadir,Studlagil Canyon and Waterfall Tour from Seydisfjordur,214.0,$,4.5,23,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g189972-d27878591-Studlagil_Canyon_and_Waterfall_Tour_from_Seydisfjordur-Seydisfjordur_East_Region.html,2026-02-21T18:55:31.109004,Egilsstadir
Iceland,Egilsstadir,Skriduklaustur,214.0,$,4.6,106,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g315847-d2694887-Reviews-Skriduklaustur-Egilsstadir_East_Region.html,2026-02-21T18:55:44.801618,Egilsstadir
Iceland,Egilsstadir,Litlanesfoss,2525.0,$,4.5,42,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g315847-d9986416-Reviews-Litlanesfoss-Egilsstadir_East_Region.html,2026-02-21T18:55:56.568306,Egilsstadir
Iceland,Egilsstadir,East Iceland Heritage Museum (Minjasafn Austurlands),214.0,$,4.6,17,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g315847-d522832-Reviews-East_Iceland_Heritage_Museum_Minjasafn_Austurlands-Egilsstadir_East_Region.html,2026-02-21T18:56:07.811651,Egilsstadir
Iceland,Egilsstadir,Hengifoss Waterfall,214.0,$,4.5,260,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g1096229-d7385967-Reviews-Hengifoss_Waterfall-Hallormsstadur_Egilsstadir_East_Region.html,2026-02-21T18:56:18.529853,Egilsstadir
Iceland,Egilsstadir,Studlagil Canyon Private Tour,2290.0,$,5.0,1,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g189972-d30344856-Studlagil_Canyon_Private_Tour-Seydisfjordur_East_Region.html,2026-02-21T18:56:30.095548,Egilsstadir
Iceland,Egilsstadir,Wilderness Center,409.0,$,4.3,26,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g315847-d14896584-Reviews-Wilderness_Center-Egilsstadir_East_Region.html,2026-02-21T18:56:42.337777,Egilsstadir
Iceland,Egilsstadir,Private Photo Session with a Local Photographer in Egilsstadir,300.35,$,4.8,0,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g315847-d17776290-Private_Photo_Session_with_a_Local_Photographer_in_Egilsstadir-Egilsstadir_East_Re.html,2026-02-21T18:56:55.293566,Egilsstadir
Iceland,Egilsstadir,Studlagil canyon,214.0,$,4.6,117,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g315847-d17433058-Reviews-Studlagil_canyon-Egilsstadir_East_Region.html,2026-02-21T18:57:05.779494,Egilsstadir
Iceland,Egilsstadir,"River Caving at Arenales Charco Azul, Indian Cave and waterfall",125.0,$,4.9,81,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g147320-d25129006-River_Caving_at_Arenales_Charco_Azul_Indian_Cave_and_waterfall-San_Juan_Puerto_Ric.html,2026-02-21T18:57:17.888595,Egilsstadir
Iceland,Egilsstadir,Reindeer Park / Hreindýragarðurinn,369.0,$,4.8,14,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g15319700-d26455361-Reviews-Reindeer_Park_Hreindyragarourinn-Fellabaer_East_Region.html,2026-02-21T18:57:30.160311,Egilsstadir
Iceland,Egilsstadir,Gufu Waterfalls,214.0,$,4.5,4,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g189972-d23607428-Reviews-Gufu_Waterfalls-Seydisfjordur_East_Region.html,2026-02-21T18:57:42.851728,Egilsstadir
Iceland,Egilsstadir,Skaftfell - Center for Visual Art,214.0,$,3.9,16,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g189972-d8492674-Reviews-Skaftfell_Center_for_Visual_Art-Seydisfjordur_East_Region.html,2026-02-21T18:57:53.849802,Egilsstadir
Iceland,Egilsstadir,Kooza by Cirque du Soleil: Under the Big Top in Vancouver,31.4,$,5.0,2,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g154943-d26549531-Kooza_by_Cirque_du_Soleil_Under_the_Big_Top_in_Vancouver-Vancouver_British_Columbi.html,2026-02-21T18:58:05.370581,Egilsstadir
Iceland,Egilsstadir,Storurd,214.0,$,4.5,20,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g3226240-d12068386-Reviews-Storurd-Borgarfjordur_Eystri_East_Region.html,2026-02-21T18:58:18.647876,Egilsstadir
Iceland,Egilsstadir,Private Seyðisfjörður Shore Excursion to Stuðlagil,1950.0,$,4.5,0,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g189972-d28594230-Private_Seyoisfjorour_Shore_Excursion_to_Stuolagil-Seydisfjordur_East_Region.html,2026-02-21T18:58:29.779852,Egilsstadir
Iceland,Egilsstadir,Gufufoss,214.0,$,4.2,136,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g189972-d10055698-Reviews-Gufufoss-Seydisfjordur_East_Region.html,2026-02-21T18:58:40.675711,Egilsstadir
Iceland,Egilsstadir,Jacks or Better Casino,125.0,$,3.4,30,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g55879-d12315492-Reviews-Jacks_or_Better_Casino-Galveston_Galveston_Island_Texas.html,2026-02-21T18:58:52.431070,Egilsstadir
Iceland,Egilsstadir,Turkish Night at Cave Restaurant with Dinner and Unlimited Drinks,66.08,$,4.9,1154,Egilsstadir,https://www.tripadvisor.com/AttractionProductReview-g297986-d11463594-Turkish_Night_at_Cave_Restaurant_with_Dinner_and_Unlimited_Drinks-Nevsehir_Nevsehi.html,2026-02-21T18:59:04.143844,Egilsstadir
Iceland,Egilsstadir,Lara Beach,91.0,$,4.3,349,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g1943744-d2010884-Reviews-Lara_Beach-Paphos_District.html,2026-02-21T18:59:49.490711,Egilsstadir
Iceland,Egilsstadir,Minjasafnið á Bustarfelli - Bustarfell Museum,62.0,$,4.8,36,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g1185009-d10413084-Reviews-Minjasafnio_a_Bustarfelli_Bustarfell_Museum-Vopnafjordur_East_Region.html,2026-02-21T19:00:02.110007,Egilsstadir
Iceland,Egilsstadir,CÉ LA VI Tokyo,26.0,$,4.3,59,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g1066456-d23758846-Reviews-CE_LA_VI_Tokyo-Shibuya_Tokyo_Tokyo_Prefecture_Kanto.html,2026-02-21T19:00:13.999679,Egilsstadir
Iceland,Egilsstadir,Amsterdam Windmill Tour,42.01,$,4.6,35,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g663586-d12206209-Reviews-Amsterdam_Windmill_Tour-Purmerend_North_Holland_Province.html,2026-02-21T19:00:24.786442,Egilsstadir
Iceland,Egilsstadir,Seydisfjordur Church,,,4.3,294,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g189972-d6122884-Reviews-Seydisfjordur_Church-Seydisfjordur_East_Region.html,2026-02-21T19:00:37.004179,Egilsstadir
Iceland,Egilsstadir,Galdrahestar Riding Tours,265.0,$,5.0,32,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g315847-d17725152-Reviews-Galdrahestar_Riding_Tours-Egilsstadir_East_Region.html,2026-02-21T19:00:49.051917,Egilsstadir
Iceland,Egilsstadir,Manatee Cove Park,50.0,$,4.2,19,Egilsstadir,https://www.tripadvisor.com/Attraction_Review-g34436-d15204326-Reviews-Manatee_Cove_Park-Merritt_Island_Brevard_County_Florida.html,2026-02-21T19:01:01.853820,Egilsstadir
